,id,vibFreq,vibStd,vibExtent,vibExtentStd,vibPerc
0,00295,4.795064540737942,0.2284657994588518,19.262956806788,1.586773920955891,1.0
1,00296,4.267767019966211,0.4422927836886808,19.224014571915628,3.18990523270658,0.943661971830986
2,00297,6.29588007724399,0.0661379380017149,46.233711723300175,1.970726744585648,1.0
3,00298,6.197894412535058,0.249946855314183,22.72249335647325,7.241971692092506,1.0
4,00302,5.953657728487179,0.0959030650469062,34.95394005608535,10.623519565054242,1.0
5,00303,5.442998663326297,0.0718010499374626,39.73974512449783,4.124659892893042,1.0
6,00304,5.676110019102624,0.2358037039990354,13.326271595736708,4.93833651028661,1.0
7,00306,5.432867191512692,0.037588151345302,56.58065071452003,2.3829319535231828,1.0
8,00307,5.582684974516395,0.0511210651979377,33.04801718669239,4.2686284118471125,1.0
9,00308,7.254332231273202,0.8245104301997633,11.88720106718966,1.6833396207359077,1.0
10,00309,5.578043932077367,0.4224016234913678,12.360681480195485,1.898581461819532,0.6297709923664122
11,00310,5.74602178242966,1.51810341454386,16.05471031107178,4.289384389096144,1.0
12,00311,5.281194072930312,0.070021475167555,63.89328814098869,2.119362046990181,1.0
13,00312,5.060344742972842,0.1220084841219894,15.43879784236874,2.879220277182707,1.0
14,00314,4.895838365302941,0.8938633794978658,13.884125071149942,3.895325762472885,1.0
15,00317,4.301555793100425,0.1830959435134379,13.55322053544684,2.278254301915753,1.0
16,00320,6.188940585777547,0.0421461628336404,64.37713753966771,10.862475652309591,1.0
17,00321,7.174441933907016,1.829436893049272,18.63996929486392,3.425638837017312,1.0
18,00322,5.600029173834247,0.2299579490774761,29.16994191926638,4.163253522064728,1.0
19,00323,5.254825298914831,0.2723452257268502,10.62811971891156,1.0435570627546045,1.0
20,00325,5.979555077337574,0.2346092463977757,17.1912184095846,1.977369280221673,1.0
21,00326,5.105495025370691,0.4598752892106576,17.260658218076546,6.184302820844877,1.0
22,00329,4.918087021031733,0.0600567928636378,64.94731215213545,2.7470508934632507,1.0
23,00331,4.849534662296603,0.452129937122277,10.82757539886685,1.7884220364740273,1.0
24,00333,5.560554105685346,0.2855033609481573,9.955578749139685,1.3318170248565877,0.8138801261829653
25,00334,4.889176302716443,0.0598846003557387,41.215700441662015,7.259653004237784,1.0
26,00335,5.076873333266489,0.0438232177199385,35.62605918874544,5.098922668393437,1.0
27,00336,3.069997691687341,0.0,9.231304192075353,0.0008720474022415,0.015228426395939
28,00337,5.024455550157691,0.1534439959377529,27.46740569812237,3.253211274361198,0.6625
29,00339,5.372548138925376,0.0584302758603645,24.43739787985273,3.773019557992588,1.0
30,00340,6.291617022589582,0.1275305272057645,16.518945796164186,2.960615135402409,1.0
31,00344,5.454888906766322,0.0816462626636705,32.17463377640697,2.5359939930760884,1.0
32,00345,5.101845660129634,0.3914850367842878,16.053927339243717,5.630777950619657,1.0
33,00346,3.198754690531996,0.1166177582785952,8.67460209637202,0.3433068213755213,0.0428015564202334
34,00348,3.9703444633385576,0.8436983876500281,6.477302589329733,1.9159003704588573,0.4411764705882353
35,00349,5.498096074739154,0.0837363165627277,36.70341705842944,1.790365820709665,1.0
36,00350,4.949315980266042,1.2245514242527629,11.69946213353115,2.408690703603786,0.8478260869565217
37,00351,5.788624501515276,1.1485649723689968,13.681447366195394,4.644883054891025,0.7267080745341615
38,00352,5.231440720324896,0.1735890004654766,21.583513813702968,4.33421762112252,1.0
39,00353,5.2202077623007535,0.5920331937253711,7.471006104974166,2.5407399790901595,0.5700483091787439
40,00354,4.970187609901036,0.1425018506089469,15.61039354326381,2.400999017739368,1.0
41,00355,4.839855766016821,0.0459397360141581,43.07880316198689,3.401278673616804,1.0
42,00357,4.597103053163574,0.3190342137577642,14.964185410969236,3.290683094448298,1.0
43,00358,5.630800714740263,0.0910580427158234,22.220524684433418,1.4220061834090176,1.0
44,00359,5.575833620784892,0.3931177136584884,18.04097650052961,2.94429664437907,1.0
45,00360,6.249037189899433,0.0790972982281442,27.61774646950829,3.522275989240493,1.0
46,00362,4.816399249729376,1.710019366431036,17.805110347571887,2.713661684873782,0.1518518518518518
47,00363,5.642776005159647,0.7996071375257146,10.933957365267664,2.757799575118627,0.7254038179148311
48,00364,5.074579047479157,0.2933509398617043,16.408035909409495,3.6022614302967,1.0
49,00365,6.838464209805723,0.6629061862448933,13.615722133222356,2.132336845319692,1.0
50,00367,7.226666855800005,0.2189431165752182,27.601928171157752,2.575251055156025,1.0
51,00370,5.72217459169067,0.1874154931706667,16.400396238873956,3.818015688298566,1.0
52,00371,3.5377873278128926,0.2387750500297721,9.891720738742254,1.4347581171620063,0.925531914893617
53,00372,5.935044035834719,0.0562695335355922,35.48852431473922,3.491739316181371,1.0
54,00373,5.066559377792563,0.7620181439051729,4.8127748416694764,0.9003977381889396,0.7030625832223701
55,00374,5.6520799479333705,0.2495567471317958,32.519678542268224,2.8596071648411887,1.0
56,00377,5.109753050333843,1.2807532424445676,4.787319958518287,1.0257791715893507,0.773109243697479
57,00381,6.107739722383093,0.3953103146384839,15.409633163533847,2.5702909102437923,1.0
58,00382,5.8241751947077365,0.1200382284901969,36.02054401316414,4.08884513486589,1.0
59,00384,5.587107810355314,0.1898431236000347,22.29800134655906,3.805815354614652,1.0
60,00386,4.907342106892981,0.0995394312357956,19.709331724180142,3.850757400304156,1.0
61,00388,5.276375056361297,0.1420505497217766,28.5144346164362,2.7371253225758285,1.0
62,00391,4.518324691892446,0.7532870258128417,5.776844254021833,1.0571474846107385,0.7468513853904282
63,00393,5.62069528554144,0.1041420160823367,29.658917522491805,3.0652421689792897,1.0
64,00394,4.800500873925024,0.1987620592415584,41.60243564523656,4.900921908051929,1.0
65,00395,4.2671075411804535,0.9108928679234052,6.42909263497553,1.4456273096361123,0.110091743119266
66,00396,5.848242425855506,0.1111982009646514,52.50997793382816,1.3742271305485194,1.0
67,00398,4.205739697333829,0.4551732739560652,6.653612677471806,1.1128599323922248,0.739202657807309
68,00399,4.479583735405132,0.8660058478956424,6.013550553187884,2.2613758041873355,0.4824858757062147
69,00400,5.586670204891147,0.1131161167159202,43.11070535802246,3.492543051489025,1.0
70,00402,5.211883164615076,0.2722124317121448,4.680594762932521,1.5842346686324216,0.1258191349934469
71,00403,5.441542077917207,0.6845798948931103,9.632805304025007,1.591491341415463,1.0
72,00405,4.223319664203324,0.569472914884527,7.625021621272332,2.440031842848492,0.9625167336010708
73,00406,5.207093661156385,0.1703103928863376,19.33634602533,1.5297204498188903,1.0
74,00407,4.954279356870312,0.3513070589631727,11.40292256394398,2.2028704942996087,0.4487179487179487
75,00410,5.508313237006476,0.0980715691991142,20.947145419811573,3.4161965532227514,1.0
76,00413,5.348052887151189,0.1586850757459944,20.86081038971193,3.149476381757862,1.0
77,00413,5.445516689212366,0.0820467480223403,23.508944644141557,3.1537522767664563,1.0
78,00415,4.568238980387144,0.0968722333674323,15.233297002809657,1.190518372149566,1.0
79,00416,4.914155466500988,0.9246358212666924,4.533667461654201,0.7940671947109638,0.1897106109324758
80,00418,3.653940739052296,0.4827548648864008,10.118094430159584,2.130899692542501,0.9357429718875502
81,00421,5.595522976005803,0.1412222886156547,16.462307791865882,4.594722577015584,1.0
82,00422,5.157430192415131,0.1836969283385658,26.37562309325544,7.192900452836078,1.0
83,00424,3.8891033312428696,0.1337727847430493,7.187969528006217,1.853763619558963,0.0572519083969465
84,00425,5.2489610928038175,0.053489133501154,62.44316898952295,5.046846327919939,1.0
85,00427,5.871054689017087,0.1550577415245635,27.95529618443171,1.8550420154056355,1.0
86,00429,6.110628930017211,0.1416313242834758,29.39282813902995,2.06428833494826,1.0
87,00430,5.285722996293136,1.2104328776799744,10.837065762345397,0.9700372295443018,0.5154185022026432
88,00432,5.20799990737899,0.5575262447606557,5.03695122051109,1.5262087706354786,0.6918238993710691
89,00433,5.650118834902569,0.9107279185936176,13.745506973326089,1.9596271309887068,0.9974424552429668
90,00434,5.169986996787851,0.1341025756833241,22.1567153600694,2.774228935184264,1.0
91,00436,5.403699930857236,0.2313604552168579,16.647255643363458,2.970892685814633,1.0
92,00437,5.127483302159843,1.5349242021834184,9.927656693647526,3.391965709889763,1.0
93,00439,5.653900888109065,0.0888949664195476,66.08603380822109,5.653280504268043,1.0
94,00440,6.13616028145683,0.2080037152871111,14.004722472224968,4.590915634680113,1.0
95,00441,5.348052887151189,0.1586850757459944,20.86081038971193,3.149476381757862,1.0
96,00441,5.445516689212366,0.0820467480223403,23.508944644141557,3.1537522767664563,1.0
97,00442,5.15109388277378,1.6338450066039238,14.663414683817772,5.821951471071366,0.8873626373626373
98,00443,4.58533490851513,1.456145482447837,13.782579802158631,8.444436417976803,0.6261127596439169
99,00444,5.760747861936847,0.0663083326408665,47.27164875724597,5.000356171520265,1.0
100,00445,4.186401551265507,0.0509136815642564,25.0927423484364,2.269818923052597,1.0
101,00446,4.925640410265339,1.1307101626404477,10.261030947732856,3.0691955644185778,1.0
103,00448,6.550454870930682,1.3045863020031836,24.938773337844808,3.897756598168199,1.0
104,00450,5.694787933637063,0.09837705486412,36.51794349135727,2.9326346163989707,1.0
105,00452,6.425726432448916,1.1336897125848588,12.28577130157888,2.5508059545712385,0.6190476190476191
106,00454,5.012477470457936,0.0926986835116557,51.54992264313124,6.867292378741333,1.0
107,00455,5.771507629840977,0.057112289945989,63.15746163110432,2.484950276636486,1.0
108,00456,4.182924833777109,0.8722259405441618,7.748755474654678,2.601021096790755,0.9109311740890688
109,00457,4.959014708975297,0.1110461625403274,24.28675343992449,7.5276835252047185,0.927860696517413
110,00460,6.326186507588395,0.1583134179932442,30.184550744399367,5.323092049600846,1.0
111,00461,5.0944112868876354,1.1520355712282269,11.199656228601848,2.7938546874897825,0.5730994152046783
112,00462,6.085790112623504,1.5467743179866191,11.438073799242298,3.763165781722249,0.3288343558282208
113,00464,5.63666384049019,0.2025850272780946,10.816349990536258,1.736869486404417,0.9489795918367347
114,00466,6.345283488688179,0.1059588682650611,20.909444236079903,4.871217431302977,1.0
115,00468,5.590847959279539,1.4450086050815694,11.44814385421164,4.209364071756659,0.8955974842767296
116,00470,5.749798216746079,0.1680780647214211,32.71673588588948,1.709279821325301,1.0
117,00472,5.048099482982612,0.0656649270806754,57.89403297514854,4.206525348554235,1.0
118,00475,5.495932988823595,0.0775733446788544,46.13671640248731,4.719153857282744,1.0
119,00476,,,,,0.0
120,00477,5.548717320638027,0.1859346872110991,27.49356279508911,1.8094579434587947,1.0
121,00478,5.813210538134047,0.1160308475665351,22.433526900946045,2.780376257972938,1.0
122,00483,5.776191208545649,0.0843407958409078,32.1702331100056,6.371682249773503,1.0
123,00486,5.135702400820416,0.4865083940398397,16.97993347410138,2.543658557353756,0.9421296296296297
124,00487,5.3060001795275324,0.6915894387536954,14.29598513646106,6.771187729891455,0.8531073446327684
125,00491,5.618084970912092,0.0442586693224949,76.00725780213904,4.37408710843675,1.0
126,00494,5.607313409842102,0.0927960228089509,42.1498240768897,4.614275055436209,1.0
127,00495,4.939431491002471,0.0573511400051265,83.66526271055665,3.287059732678106,1.0
128,00496,6.6024017814185,0.1441256108802117,48.71561423282078,3.1030952398163354,1.0
129,00497,5.759870520210769,0.8227866113962905,7.221576631578632,0.8011776237889501,0.2811244979919678
130,00499,4.00837048818189,0.4415566933315225,19.055031364804137,6.2919581245999385,0.5660377358490566
131,00502,4.046008966303367,0.9424438376120944,6.685243111486495,1.680498147213122,0.4682440846824408
132,00503,4.773707782611502,0.0360980922939089,46.75281864712744,1.9453105493443557,1.0
133,00506,5.182988972063091,0.2398656113933672,8.239266419711326,1.643435435986475,0.8320610687022901
134,00509,5.981177259971599,0.1327793107798467,27.02695767355616,11.45072681735544,1.0
135,00510,5.802635884336693,0.2533417639002889,12.349094335078112,3.845220237708644,0.98
136,00511,5.350879762078945,0.2560666340297152,19.705957234832557,1.889953830639726,1.0
137,00514,5.235590903095927,0.1839439034353929,20.97679493443442,0.7959806604561077,0.0763358778625954
138,00518,6.630410663393018,0.7964290017804513,9.611737105257442,3.01646955334936,0.4607046070460704
139,00522,5.630934151152165,0.0586798137261907,51.18121642879138,3.386216323997168,1.0
140,00524,4.284899679156768,0.407587696022349,5.6227856005436205,1.801716014146591,0.8884462151394422
141,00528,6.010515550306687,0.0819080721129569,25.641127501062066,1.6470024555562397,1.0
142,00532,5.1313574856227655,0.0862844092828503,62.00265562709742,5.449063936415053,1.0
143,00534,5.99908972776278,0.0997091340212909,16.431305443102698,1.8693849760880292,1.0
